year,region,e,Omega_agg,Omega_pw,Y_ratio_agg,Y_ratio_pw,alpha_core,alpha_per,sigma,K_core,K_per,L_core,L_per
2011,China,0.0338500114775485,2.791754597486395,5.618577389393174,2.528141421711173,5.088039701628515,0.5931477795377427,0.5608392357826233,0.5037568931654953,177173635.703125,63463184.0,383.7535876333714,772.32763671875
2012,China,0.0262876341727017,2.622589119023443,5.220647993452011,2.370859157641424,4.719542613181789,0.5953315071826578,0.5695303678512573,0.5462853912967024,181800542.28125,69321016.0,388.0263923108578,772.4234008789062
2013,China,0.0193178502895971,2.482469959383696,4.90557869206271,2.350408662683335,4.644613969935602,0.593779737507368,0.5787516236305237,0.5365348667023002,188527804.90625,75943640.0,391.5196332037449,773.6771850585938
2014,China,0.016817268810111,2.329042868907524,4.542146799146088,2.268013431524572,4.423125948408082,0.5936719447081763,0.5803332328796387,0.5452054263338729,189194319.546875,81232648.0,396.8664934635162,773.9771118164062
2000,East Europe,0.0755208439028636,25.08825626921595,2.954459872007372,22.30919499293255,2.627190215060206,0.6208783177432439,0.5795828970452066,1.350352601005955,123583884.4453125,4925965.484375,367.2926338911057,43.25335872173309
2001,East Europe,0.0708967175203706,24.68089952267952,2.862090507581028,21.57701528478749,2.502152345451325,0.6223543078276605,0.5874968294676363,1.355198849910462,125061791.671875,5067148.8515625,368.4020904898643,42.72130054235458
2002,East Europe,0.0714938560377299,25.08510898886518,2.821661583491632,21.25487622341109,2.390823485283248,0.6151482909233269,0.5743574993828706,1.38548098750234,126207900.6953125,5031188.0546875,368.2600097060204,41.42318546772003
2003,East Europe,0.0757255105479092,24.86668322603501,2.767829980000152,21.39566114433647,2.381481752870722,0.6090156200990026,0.567484237031194,1.33698939262988,129945952.421875,5225705.0625,368.9213351011276,41.06343907117844
2004,East Europe,0.0815406758443604,24.64093530812128,2.726709671997863,21.21801355424421,2.347936961624633,0.6032121863483825,0.5502103215842435,1.218866393135994,135211479.71875,5487270.59375,371.979851692915,41.16244155168533
2005,East Europe,0.0699633799410996,24.44376435037832,2.694316413983457,21.11840954439301,2.327778841960663,0.5963473672973242,0.5557841081744758,1.180570285532045,141222211.375,5777433.0234375,375.7349655032158,41.41542482376099
2006,East Europe,0.059368981026626,23.83692424763693,2.653548895688921,20.38535691594548,2.269317164016838,0.595689360018901,0.5492472838393722,1.087369283494575,149514958.109375,6272409.8359375,380.891273021698,42.40117585659027
2007,East Europe,0.057204831311733,23.35984217932632,2.634299846239932,19.10479875481176,2.154456696920067,0.5929593889079601,0.5392787150927139,0.9839340040185498,156808857.96875,6712753.3125,385.4156455397606,43.46349465847015
2008,East Europe,0.0510684657065,21.53641219072472,2.459392856875759,18.30245895888215,2.090085220699975,0.5948022058779204,0.5523491745566566,0.9276332840940722,164186091.34375,7623651.046875,387.2243988513947,44.21985018253326
2009,East Europe,0.0561355073866866,20.52707857045769,2.339974368876448,17.30680272734284,1.972880585524076,0.5985374839155106,0.5355391825820243,1.01069333394827,168617582.25,8214397.46875,379.9823858439922,43.31590783596039
2010,East Europe,0.0743970886480506,19.72118830107157,2.183964584060033,17.13172353014021,1.89720197802184,0.5895589083513,0.5392215060390946,1.055083739487879,174023293.8125,8824178.90625,380.2044557631016,42.10461628437042
2011,East Europe,0.086320537771034,18.55846012492189,2.032153392956402,16.40697236275524,1.796565250063025,0.5931477795377427,0.5290223895186497,1.047500773154629,177173635.703125,9546785.375,383.7535876333714,42.02105939388275
2012,East Europe,0.0986962308049477,18.29878190021787,1.990485031563395,16.37230702775409,1.780929039354072,0.5953315071826578,0.5300581307275424,1.119942888787153,181800542.28125,9935117.171875,388.0263923108578,42.20831364393234
2013,East Europe,0.0939892281271111,18.11625094761465,1.955529869289724,16.88497365112403,1.822621601589737,0.593779737507368,0.5368132279977971,1.127928286587958,188527804.90625,10406557.375,391.5196332037449,42.26196354627609
2014,East Europe,0.0878772547142849,18.17201826321057,1.965471071811534,16.67238611653019,1.803272049118159,0.5936719447081763,0.5356288201697257,1.083938926028927,189194319.546875,10411299.21875,396.8664934635162,42.92476493120193
2000,India,0.1696658848554148,19.08890115151706,21.26942964044558,13.71781546418242,15.28480390359485,0.6208783177432439,0.5949136018753052,1.32337420046638,123583884.4453125,6474122.5,367.2926338911057,409.24853515625
2001,India,0.1670497491321309,17.18357134403323,19.57917815192721,13.14419988229078,14.97666730666407,0.6223543078276605,0.583523154258728,1.243696279105856,125061791.671875,7277986.0,368.4020904898643,419.7619934082031
2002,India,0.1784968347340957,15.53068813319432,18.16538317366592,12.6199575193927,14.76086326691333,0.6151482909233269,0.5580889582633972,1.134099435756306,126207900.6953125,8126356.0,368.2600097060204,430.7332763671875
2003,India,0.1608570321618276,14.27653845308201,17.11929340239417,11.75508764279467,14.09576943242966,0.6090156200990026,0.5506255626678467,1.057203356786922,129945952.421875,9102063.0,368.9213351011276,442.3812255859375
2004,India,0.1718586122424728,13.12645515504551,16.04002019724107,11.1200989369238,13.58833054596744,0.6032121863483825,0.5153266191482544,0.9102773223102976,135211479.71875,10300685.0,371.979851692915,454.5449829101563
2005,India,0.1689276868856146,12.15556917032008,14.80525269818608,10.04309613872305,12.23230061238312,0.5963473672973242,0.5038816928863525,0.8706346707872973,141222211.375,11617902.0,375.7349655032158,457.6380615234375
2006,India,0.1824086408047529,11.35075572978361,13.64785058448358,9.256129535177871,11.12932705927778,0.595689360018901,0.4834810793399811,0.8756308738306287,149514958.109375,13172247.0,380.891273021698,457.9736633300781
2007,India,0.1229507805832103,10.40859167222634,12.39660124082329,8.521014041696152,10.14850198458877,0.5929593889079601,0.4840441644191742,0.7670241482727481,156808857.96875,15065329.0,385.4156455397606,459.0288696289063
2008,India,0.1107387031372819,9.495592754685624,11.30014584820942,8.037664233825355,9.56515095662082,0.5948022058779204,0.503058671951294,0.8374714706505257,164186091.34375,17290768.0,387.2243988513947,460.8129577636719
2009,India,0.0812722808090156,8.508855111628474,10.38201305244746,7.280204454071535,8.882884556744001,0.5985374839155106,0.5125159621238708,0.6817704111791756,168617582.25,19816718.0,379.9823858439922,463.6325378417969
2010,India,0.0806884085433497,7.686804716120128,9.449937703902252,6.520178982138536,8.015721418066923,0.5895589083513,0.5117667317390442,0.68040592514998,174023293.8125,22639224.0,380.2044557631016,467.4124755859375
2011,India,0.0815400523541147,6.95187494710276,8.554383503864853,6.114294506905274,7.52372855749369,0.5931477795377427,0.5126652121543884,0.723410161291238,177173635.703125,25485734.0,383.7535876333714,472.2143859863281
2012,India,0.0873207358786451,6.589247550088461,7.97840917136073,5.715936732911198,6.920984787127043,0.5953315071826578,0.5109845995903015,0.7850619350208524,181800542.28125,27590486.0,388.0263923108578,469.8310852050781
2013,India,0.1021282796064543,6.380419897173292,7.885157202597884,5.771816770565794,7.133023110385745,0.593779737507368,0.514694333076477,0.8609499327164148,188527804.90625,29547868.0,391.5196332037449,483.8543395996094
2014,India,0.0795677292267967,6.206465098341472,7.554802220658511,5.623422219562063,6.84509491294822,0.5936719447081763,0.516265332698822,0.8678653896535379,189194319.546875,30483426.0,396.8664934635162,483.0846252441406
2000,Latin America,0.0596090005321224,11.68379089425769,3.372232136349443,10.29067970643951,2.970145659487099,0.6208783177432439,0.4510223114908869,1.407043222896313,123583884.4453125,10577379.0,367.2926338911057,106.0097732543945
2001,Latin America,0.0670683747705067,11.7696796908527,3.425411054705998,10.38766601512543,3.023194083052108,0.6223543078276605,0.4621596784171249,1.392270782856694,125061791.671875,10625760.0,368.4020904898643,107.2186012268066
2002,Latin America,0.0778844629439536,11.80793534290619,3.554705838978674,10.46004121746719,3.148930656537354,0.6151482909233269,0.4537560391109478,1.335611182666646,126207900.6953125,10688397.0,368.2600097060204,110.8623962402344
2003,Latin America,0.0986897542155794,11.68512139365756,3.565953727406113,10.58548541250938,3.230377322706234,0.6090156200990026,0.4488576980593449,1.358008216203383,129945952.421875,11120633.5,368.9213351011276,112.5838890075684
2004,Latin America,0.0941542582494246,11.56979997101378,3.663622551604319,10.44988530020089,3.308997177428286,0.6032121863483825,0.4382358017997963,1.332898193689967,135211479.71875,11686587.5,371.979851692915,117.7888793945313
2005,Latin America,0.064191480048229,11.37860139140342,3.648987151787751,10.29545133194918,3.3016333325923,0.5963473672973242,0.4421562370044345,1.388382012242804,141222211.375,12411210.0,375.7349655032158,120.4939002990723
2006,Latin America,0.0492046730883784,11.43955040479907,3.731906988640048,9.851767945856238,3.213927151558076,0.595689360018901,0.4415093589033012,1.3576649161622,149514958.109375,13070003.0,380.891273021698,124.2575759887695
2007,Latin America,0.0437881799678923,11.05981519505612,3.603764493574629,9.49229781329074,3.092999767054396,0.5929593889079601,0.4450895629992664,1.273316710706585,156808857.96875,14178253.0,385.4156455397606,125.5850296020508
2008,Latin America,0.0354074867373118,10.38101825827733,3.423575991175952,8.919091954606133,2.941444501798542,0.5948022058779204,0.4532671442803199,1.154960125061749,164186091.34375,15815991.0,387.2243988513947,127.7034797668457
2009,Latin America,0.0491270436636565,9.082263354349005,3.073455543434281,8.366147715856702,2.831120621731066,0.5985374839155106,0.4781851165121442,1.032603906832956,168617582.25,18565590.5,379.9823858439922,128.5867767333984
2010,Latin America,0.0297919630406835,7.989281738625233,2.783723019752197,7.755501777007414,2.702266553200763,0.5895589083513,0.4717129975937995,0.9893298419518498,174023293.8125,21782095.0,380.2044557631016,132.4754753112793
2011,Latin America,0.0247226978225189,7.211584395078647,2.551379328836255,7.090373572247229,2.508496271402392,0.5931477795377427,0.4712680836495499,0.9543009268021432,177173635.703125,24567921.0,383.7535876333714,135.7678031921387
2012,Latin America,0.0287860007590773,7.285720010585102,2.595136064141628,7.065039412037279,2.516530767874991,0.5953315071826578,0.4710600946359493,1.031099255358402,181800542.28125,24952996.0,388.0263923108578,138.2130088806152
2013,Latin America,0.0357824585462974,7.167883648539361,2.569973996569684,7.182710679078503,2.575290082153705,0.593779737507368,0.4816055682244273,1.028882214206976,188527804.90625,26301739.0,391.5196332037449,140.3755035400391
2014,Latin America,0.040817875164253,7.192690104548624,2.578078580385354,7.253197471296371,2.599766258277835,0.5936719447081763,0.4797095410450395,1.08809252575674,189194319.546875,26303694.0,396.8664934635162,142.2490043640137
2000,Other Asia,0.1406184888859083,18.74627771238626,6.149748250450524,13.14249612067,4.311418179366924,0.6208783177432439,0.5596828978024498,1.235659903986043,123583884.4453125,6592449.25,367.2926338911057,120.4909725189209
2001,Other Asia,0.1758944619500617,19.04220521471602,6.230756709399194,13.47083199974054,4.407760336429315,0.6223543078276605,0.5540147519724349,1.401991531338012,125061791.671875,6567610.75,368.4020904898643,120.5440111160278
2002,Other Asia,0.1397482163677305,19.38631569933868,6.410551974271636,13.47907538040659,4.457180757361199,0.6151482909233269,0.5483413941600455,1.340674913240222,126207900.6953125,6510154.0,368.2600097060204,121.774037361145
2003,Other Asia,0.1131339598317191,18.70046229995472,6.238718950940423,13.6736660050673,4.561713922700711,0.6090156200990026,0.5481843342683075,1.215395835546895,129945952.421875,6948809.625,368.9213351011276,123.0769853591919
2004,Other Asia,0.1201329323794852,17.69571776349044,5.931739092346509,12.94086842024804,4.337877452796612,0.6032121863483825,0.5410777849688068,1.154568854584022,135211479.71875,7640915.25,371.979851692915,124.6904735565186
2005,Other Asia,0.1146986914895677,16.88500520952601,5.668594653197287,12.32597588838222,4.138047939535311,0.5963473672973242,0.5361217002977283,1.11150254357594,141222211.375,8363764.75,375.7349655032158,126.1408681869507
2006,Other Asia,0.0989948645185484,15.06574576400792,5.038982860703737,11.65083083917591,3.896809214172472,0.595689360018901,0.5284094508646762,1.038485317225225,149514958.109375,9924165.75,380.891273021698,127.3952598571777
2007,Other Asia,0.0827644226204008,12.84451187540331,4.377506688853696,11.07224429377588,3.773504507356312,0.5929593889079601,0.52234172516494,0.9859781083946032,156808857.96875,12208238.0,385.4156455397606,131.3525638580322
2008,Other Asia,0.0750184703670255,11.40040644251479,3.978313422270049,10.26475846721677,3.582014956431728,0.5948022058779204,0.516242081171618,0.9554360326349466,164186091.34375,14401775.25,387.2243988513947,135.126763343811
2009,Other Asia,0.0728449047003885,9.915600910746477,3.580872785984698,9.560038715029258,3.452466751713104,0.5985374839155106,0.5135990622947572,0.9096516733443162,168617582.25,17005281.25,379.9823858439922,137.225025177002
2010,Other Asia,0.0605392308880151,8.200396026700119,3.046090148460053,8.651617803400317,3.213699396147839,0.5895589083513,0.5151538781962854,0.8167643198241866,174023293.8125,21221328.0,380.2044557631016,141.2294044494629
2011,Other Asia,0.066430207170594,7.465966726589052,2.811574985762582,7.64440353790549,2.87877170570641,0.5931477795377427,0.5059830784412985,0.7647389489106767,177173635.703125,23730836.5,383.7535876333714,144.5160455703735
2012,Other Asia,0.0632131435916122,7.196192389639564,2.762213417805402,7.354619659417036,2.823024733933587,0.5953315071826578,0.5096499731248316,0.8071068690570466,181800542.28125,25263435.5,388.0263923108578,148.941502571106
2013,Other Asia,0.0647052886494011,6.889854236434426,2.654361615008687,7.305862999755679,2.814631724502124,0.593779737507368,0.5045454273571717,0.7827148599730407,188527804.90625,27363105.0,391.5196332037449,150.8355112075806
2014,Other Asia,0.0685019299502306,6.535164733992848,2.526166512193112,7.127106027414526,2.754981290931291,0.5936719447081763,0.5058550246356882,0.775528248159372,189194319.546875,28950199.0,396.8664934635162,153.4086570739746
